userId,movieId,rating,interaction
1854,1261,1.0,0
1854,1917,2.0,0
1854,2724,2.0,0
1856,1,3.5,1
1856,72998,2.5,0
1856,79132,2.5,0
1856,8360,2.0,0
1856,3408,2.5,0
1857,1,4.5,1
1857,69,2.5,0
1857,2231,2.5,0
1857,1092,2.5,0
1857,2268,2.5,0
1858,32,5.0,1
1858,70286,2.5,0
1858,81591,2.5,0
1858,44555,2.0,0
1858,106920,1.0,0
1859,1,4.0,1
1859,133195,2.5,0
1859,160565,2.5,0
1859,148888,2.5,0
1859,158528,2.5,0
1861,208,4.0,1
1861,597,0.5,0
1861,370,1.5,0
1861,34,1.0,0
1861,2628,1.5,0
1863,1,4.0,1
1863,26059,1.5,0
1863,60363,1.5,0
1863,5669,2.5,0
1863,8601,2.5,0
1865,14,3.0,1
1865,1006,2.0,0
1865,3,1.0,0
1865,494,2.0,0
1865,1,2.0,0
1866,3,3.0,1
1866,996,2.0,0
1866,1105,2.0,0
1866,88,2.0,0
1866,891,2.0,0
1867,10,5.0,1
1867,5291,0.5,0
1867,4973,0.5,0
1867,1212,0.5,0
1867,1,0.5,0
1868,16,3.5,1
1868,173,2.0,0
1868,186,2.0,0
1868,158,2.0,0
1868,3623,2.0,0
1871,6,3.5,1
1871,2857,1.5,0
1871,7810,2.0,0
1871,231,2.0,0
1871,3635,2.5,0
1872,1,5.0,1
1872,2959,2.5,0
1872,50872,0.5,0
1872,2529,1.0,0
1872,92681,1.0,0
1873,32,3.0,1
1873,3702,1.0,0
1873,440,2.0,0
1873,6752,2.0,0
1873,1367,2.0,0
1874,207,5.0,1
1874,3101,1.0,0
1874,3827,1.0,0
1874,2021,1.0,0
1874,3994,1.0,0
1876,18,3.0,1
1876,8371,2.5,0
1876,7454,2.5,0
1876,5445,2.5,0
1876,6377,2.5,0
1878,5,4.0,1
1878,6365,2.5,0
1878,2028,2.0,0
1878,56152,2.5,0
1878,8830,2.5,0
1881,2,4.0,1
1881,132796,2.5,0
1881,367,2.5,0
1881,1438,2.5,0
1881,34332,2.5,0
1882,32,3.0,1
1882,317,2.0,0
1882,10,1.0,0
1882,553,2.0,0
1882,432,1.0,0
1883,327,3.5,1
1883,468,0.5,0
1883,4361,0.5,0
1883,531,0.5,0
1883,441,1.0,0
1885,1,3.0,1
1885,420,1.0,0
1885,145,2.0,0
1885,380,2.0,0
1885,520,1.0,0
1888,1,3.0,1
1888,5691,2.5,0
1888,1124,1.5,0
1888,4344,2.0,0
1888,2792,2.5,0
1889,193,4.5,1
1889,3285,0.5,0
1889,3138,1.0,0
1889,3593,0.5,0
1889,532,0.5,0
1892,110,4.0,1
1892,2657,2.0,0
1892,2011,2.0,0
1892,2163,2.0,0
1892,2471,2.0,0
1893,1,4.0,1
1893,3626,1.0,0
1893,2324,2.0,0
1893,2773,1.0,0
1893,389,1.0,0
1895,480,3.0,1
1895,2411,2.0,0
1895,2002,2.0,0
1895,3690,2.0,0
1895,2590,2.0,0
1897,22,4.0,1
1897,329,2.0,0
1897,3039,1.5,0
1897,2948,1.0,0
1897,555,1.0,0
1900,1,4.5,1
1900,125916,1.0,0
1900,44555,2.5,0
1900,113348,1.5,0
1900,1393,2.5,0
1901,333,3.0,1
1901,58559,2.5,0
1901,2699,2.0,0
1901,145,2.5,0
1901,158,1.5,0
1902,22,4.5,1
1902,2006,2.0,0
1902,1126,2.5,0
1902,6365,1.5,0
1902,2605,2.0,0
1903,1,3.5,1
1903,2491,2.0,0
1903,1721,0.5,0
1903,2042,2.0,0
1903,4041,2.5,0
1905,162,4.0,1
1905,128838,2.5,0
1905,98154,2.5,0
1905,127218,2.5,0
1905,86332,2.5,0
1906,1,5.0,1
1906,377,1.5,0
1906,480,2.0,0
1906,65558,2.5,0
1906,6365,2.0,0
1907,327,5.0,1
1907,72378,0.5,0
1907,2160,0.5,0
1907,2137,2.5,0
1907,73042,0.5,0
1908,318,4.5,1
1908,193,2.5,0
1908,2411,2.5,0
1908,2124,2.5,0
1908,170,2.5,0
1909,32,5.0,1
1909,2916,2.0,0
1909,2094,2.0,0
1909,2407,2.0,0
1909,3704,1.0,0
1910,17,3.0,1
1910,1485,2.0,0
1910,1527,2.0,0
1910,25,2.0,0
1910,1644,2.0,0
1912,475,3.0,1
1912,1172,2.5,0
1912,2671,0.5,0
1912,4022,1.0,0
1912,1676,1.0,0
1916,356,4.0,1
1916,4993,2.0,0
1916,79132,1.0,0
1916,1196,2.0,0
1916,2571,2.0,0
1918,39,4.0,1
1918,1904,1.0,0
1918,1330,1.0,0
1918,147,2.0,0
1918,2912,2.0,0
1921,541,4.5,1
1921,73017,2.0,0
1921,1,2.0,0
1921,8368,2.5,0
1921,1198,2.5,0
1922,32,4.0,1
1922,4225,2.0,0
1922,5419,2.0,0
1922,2366,1.5,0
1922,60040,2.5,0
1923,1,5.0,1
1923,810,1.0,0
1923,780,2.0,0
1923,840,1.0,0
1923,882,2.0,0
1925,1,3.5,1
1925,1028,2.5,0
1925,158,2.5,0
1925,3578,2.5,0
1925,1088,2.5,0
1926,48,3.5,1
1926,112788,2.5,0
1926,88125,2.5,0
1926,69757,2.5,0
1926,1028,2.0,0
1932,1,3.5,1
1932,2394,1.5,0
1932,4477,2.0,0
1932,56775,1.5,0
1932,3555,2.5,0
1933,29,3.5,1
1933,46530,2.0,0
1933,71057,2.5,0
1933,107,2.5,0
1933,73268,2.5,0
1934,62,3.5,1
1934,780,1.0,0
1934,1866,2.5,0
1934,2278,2.0,0
1934,1485,2.5,0
1935,1,3.0,1
1935,1603,2.5,0
1935,849,1.5,0
1935,1717,1.5,0
1935,68358,2.5,0
1936,50,4.5,1
1936,308,2.5,0
1936,1223,2.5,0
1936,1093,1.5,0
1936,3354,2.0,0
1937,19,3.0,1
1937,8810,1.5,0
1937,193,2.5,0
1937,256,2.5,0
1937,62049,1.5,0
1938,1,3.0,1
1938,708,2.0,0
1938,838,1.0,0
1938,1732,2.0,0
1938,1057,1.0,0
1939,1,4.0,1
1939,52973,2.0,0
1939,150,2.5,0
1939,1197,2.5,0
1939,4979,2.0,0
1940,111,3.0,1
1940,474,2.0,0
1940,7742,2.0,0
1940,19,2.0,0
1940,1356,1.0,0
1941,1,5.0,1
1941,1300,2.0,0
1941,2085,2.0,0
1941,2574,2.0,0
1941,2433,2.0,0
1943,110,5.0,1
1943,10,2.0,0
1943,288,1.0,0
1943,208,2.0,0
1943,595,2.0,0
1944,22,3.5,1
1944,39446,2.5,0
1944,2471,1.0,0
1944,653,2.5,0
1944,165,2.5,0
1945,150,3.5,1
1945,858,2.0,0
1945,35836,2.5,0
1945,91529,2.0,0
1945,455,2.5,0
1947,1,4.0,1
1947,435,2.0,0
1947,3821,2.0,0
1947,3916,2.0,0
1947,3623,1.0,0
1949,107,3.0,1
1949,952,2.0,0
1949,3243,1.0,0
1949,2082,2.5,0
1949,900,2.0,0
1950,260,4.5,1
1950,541,2.0,0
1950,134853,0.5,0
1950,76093,2.0,0
1950,59315,2.0,0
1952,1,5.0,1
1952,5171,0.5,0
1952,541,1.0,0
1952,54286,1.0,0
1952,4718,1.5,0
1953,1,4.0,1
1953,538,2.0,0
1953,653,2.0,0
1953,303,2.0,0
1953,485,2.0,0
1954,23,3.0,1
1954,227,2.0,0
1954,610,1.0,0
1954,2657,1.0,0
1954,1371,1.0,0
1955,1,5.0,1
1955,1183,2.0,0
1955,1487,2.0,0
1955,1919,2.0,0
1955,2132,2.0,0
1956,1,4.0,1
1956,382,2.0,0
1956,1744,1.0,0
1956,69,2.0,0
1956,2746,2.0,0
1957,1,4.5,1
1957,103042,2.0,0
1957,53121,2.5,0
1957,78266,1.5,0
1957,72407,0.5,0
1958,1,4.0,1
1958,1405,2.0,0
1958,4027,2.5,0
1958,1367,2.5,0
1958,1197,2.5,0
1963,31,3.0,1
1963,145,2.0,0
1963,673,1.5,0
1963,585,1.5,0
1963,277,2.5,0
1965,32,4.0,1
1965,116823,1.0,0
1965,79357,2.0,0
1965,88140,2.0,0
1965,4973,2.0,0
1966,1,5.0,1
1966,5225,2.0,0
1966,509,1.5,0
1966,4011,0.5,0
1966,266,2.0,0
1967,1,3.0,1
1967,25,2.0,0
1967,468,2.0,0
1967,2165,1.0,0
1967,586,2.0,0
1968,47,5.0,1
1968,27793,0.5,0
1968,2986,2.0,0
1968,68157,0.5,0
1968,96691,0.5,0
1969,216,3.0,1
1969,3247,1.0,0
1969,1357,2.0,0
1969,2140,2.0,0
1969,858,0.5,0
1974,2,3.0,1
1974,253,2.0,0
1974,357,2.0,0
1974,44,2.0,0
1974,475,1.0,0
1977,261,5.0,1
1977,3176,2.5,0
1977,2053,0.5,0
1977,1994,0.5,0
1977,2699,0.5,0
1983,1,4.0,1
1983,2699,0.5,0
1983,72998,2.5,0
1983,788,1.5,0
1983,2720,2.0,0
1986,17,4.0,1
1986,3977,2.0,0
1986,2706,1.0,0
1986,2455,2.0,0
1986,1088,2.0,0
1988,364,3.0,1
1988,3717,2.0,0
1988,3826,2.0,0
1988,4639,2.0,0
1988,2959,2.0,0
1989,196,3.0,1
1989,370,2.5,0
1989,2699,2.5,0
1989,529,2.0,0
1989,172,2.5,0
1990,6,4.0,1
1990,432,2.5,0
1990,368,1.0,0
1990,1101,2.5,0
1990,2379,2.5,0
1991,1,4.0,1
1991,2706,2.0,0
1991,1252,2.5,0
1991,231,2.5,0
1991,3404,1.5,0
1993,362,4.0,1
1993,673,1.0,0
1993,480,2.0,0
1993,2761,1.0,0
1993,899,2.0,0
1994,1,4.0,1
1994,733,2.0,0
1994,2107,2.5,0
1994,3176,2.5,0
1994,33834,1.5,0
1996,19,3.0,1
1996,1580,2.5,0
1996,3999,0.5,0
1996,2628,2.0,0
1996,6936,2.0,0
1997,16,3.5,1
1997,1562,2.0,0
1997,2167,2.5,0
1997,7293,2.5,0
1997,7454,2.5,0
1998,381,4.5,1
1998,1212,2.5,0
1998,3969,2.0,0
1998,2012,2.0,0
1998,2186,2.5,0
2000,3,3.0,1
2000,1105,2.0,0
2000,1010,1.0,0
2000,1021,2.0,0
2000,1079,2.0,0
2001,6,5.0,1
2001,216,1.0,0
2001,253,2.0,0
2001,273,1.0,0
2001,540,1.0,0
2002,3,3.0,1
2002,2713,2.5,0
2002,4992,2.0,0
2002,2672,2.5,0
2002,4823,2.5,0
2003,6,4.5,1
2003,3252,2.5,0
2003,6617,1.5,0
2003,588,2.0,0
2003,543,2.5,0
2005,724,3.0,1
2005,1831,2.5,0
2005,3363,2.5,0
2005,2723,2.0,0
2005,661,2.0,0
2006,372,3.5,1
2006,3317,2.0,0
2006,1411,2.0,0
2006,2297,0.5,0
2006,1680,1.5,0
2008,17,4.0,1
2008,1721,1.0,0
2008,2524,2.0,0
2008,34,2.0,0
2008,2291,1.0,0
2010,10,4.0,1
2010,196,1.0,0
2010,745,0.5,0
2010,497,2.0,0
2010,370,0.5,0
2014,1,4.0,1
2014,413,1.0,0
2014,216,2.0,0
2014,19,2.0,0
2014,355,2.0,0
2015,2,3.0,1
2015,10,2.0,0
2015,410,1.0,0
2015,153,2.0,0
2015,193,2.0,0
2016,1,3.0,1
2016,1974,2.5,0
2016,2409,2.5,0
2016,3268,2.5,0
2016,3300,2.5,0
2017,10,4.0,1
2017,231,2.0,0
2017,593,2.0,0
2017,165,2.0,0
2017,344,2.0,0
2018,29,4.0,1
2018,2557,0.5,0
2018,31364,2.5,0
2018,6934,0.5,0
2018,2968,2.0,0
2021,1,4.5,1
2021,3175,2.5,0
2021,2640,2.5,0
2021,11,2.5,0
2021,2496,2.0,0
2022,1,4.0,1
2022,1206,2.0,0
2022,27808,1.0,0
2022,5481,2.0,0
2022,2268,2.5,0
2023,930,3.5,1
2023,2009,2.5,0
2023,2133,2.5,0
2023,3005,1.0,0
2023,1805,2.0,0
2024,306,5.0,1
2024,135,2.5,0
2024,2944,1.5,0
2024,1831,0.5,0
2024,531,2.5,0
2029,2,4.0,1
2029,266,0.5,0
2029,367,2.5,0
2029,344,2.0,0
2029,1196,2.5,0
2030,1,4.0,1
2030,40617,2.5,0
2030,1991,2.5,0
2030,46972,2.5,0
2030,63113,1.0,0
2032,32,4.5,1
2032,73268,1.5,0
2032,2571,1.5,0
2032,1690,2.0,0
2032,485,2.0,0
2035,1,3.0,1
2035,44,1.0,0
2035,344,1.0,0
2035,261,2.0,0
2035,419,2.0,0
2036,1,5.0,1
2036,1562,2.0,0
2036,502,2.0,0
2036,231,2.0,0
2036,2816,2.0,0
2038,32,5.0,1
2038,81591,2.0,0
2038,81537,1.0,0
2038,84954,2.5,0
2038,1302,2.5,0
2039,261,3.0,1
2039,2080,2.0,0
2039,585,2.0,0
2039,277,1.0,0
2039,2078,1.5,0
2042,296,3.0,1
2042,59784,1.0,0
2042,158813,1.0,0
2042,77427,2.0,0
2042,4886,2.0,0
2043,110,3.0,1
2043,590,2.5,0
2043,1589,2.5,0
2043,2707,0.5,0
2043,1729,2.0,0
2044,21,3.0,1
2044,435,1.0,0
2044,231,1.0,0
2044,344,1.0,0
2044,19,1.0,0
2048,318,5.0,1
2048,91529,0.5,0
2048,68954,1.5,0
2048,97304,2.0,0
2048,858,0.5,0
2050,2706,3.0,1
2050,2707,1.0,0
2050,2718,1.0,0
2050,2759,2.0,0
2050,2712,2.0,0
2051,6,4.0,1
2051,348,2.0,0
2051,520,2.0,0
2051,204,2.0,0
2051,44,1.0,0
2053,2058,4.0,1
2053,1614,2.0,0
2053,3267,2.0,0
2053,2641,0.5,0
2053,1717,0.5,0
2054,255,5.0,1
2054,4703,2.0,0
2054,2673,2.0,0
2054,4603,2.0,0
2054,3599,2.0,0
2056,637,4.0,1
2056,60,2.5,0
2056,1586,1.0,0
2056,671,1.0,0
2056,866,2.0,0
2059,924,5.0,1
2059,4321,2.0,0
2059,647,2.0,0
2059,2094,2.5,0
2059,2002,2.0,0
2060,11,3.5,1
2060,30793,2.0,0
2060,638,2.0,0
2060,2720,2.5,0
2060,381,2.5,0
2061,1,5.0,1
2061,236,0.5,0
2061,2628,0.5,0
2061,2396,2.0,0
2061,2918,2.5,0
2062,1,4.0,1
2062,420,2.5,0
2062,7,2.0,0
2062,653,2.5,0
2062,2710,2.0,0
2064,50,4.5,1
2064,1573,1.0,0
2064,51662,2.5,0
2064,377,2.0,0
2064,158872,1.5,0
2066,1,3.0,1
2066,3991,2.0,0
2066,356,2.0,0
2066,4246,2.0,0
2066,1240,2.0,0
2068,2,3.0,1
2068,788,1.0,0
2068,4306,2.0,0
2068,2161,2.0,0
2068,1009,2.0,0
2075,111,3.0,1
2075,2710,2.0,0
2075,2485,2.0,0
2075,2541,1.0,0
2075,4638,2.0,0
2076,1013,4.0,1
2076,1882,0.5,0
2076,2393,0.5,0
2076,531,2.0,0
2076,3254,1.0,0
2077,43,4.0,1
2077,53464,2.0,0
2077,3996,1.0,0
2077,60074,2.0,0
2077,2000,2.0,0
2080,104,3.5,1
2080,208,2.0,0
2080,46972,2.5,0
2080,6863,0.5,0
2080,1391,2.0,0
2086,69,4.0,1
2086,1591,2.5,0
2086,3698,2.0,0
2086,1020,2.5,0
2086,2485,1.0,0
2087,18,3.5,1
2087,2720,1.0,0
2087,2152,0.5,0
2087,1693,2.5,0
2087,4447,1.0,0
2090,111,5.0,1
2090,3469,2.0,0
2090,3928,2.0,0
2090,1931,2.0,0
2090,4921,2.0,0
2091,1,4.5,1
2091,73319,2.5,0
2091,435,1.0,0
2091,2712,2.5,0
2091,1644,0.5,0
2095,34,4.0,1
2095,253,2.0,0
2095,410,2.0,0
2095,288,1.0,0
2095,296,2.0,0
2096,231,3.5,1
2096,1036,2.0,0
2096,47,2.5,0
2096,3793,2.5,0
2096,2617,2.0,0
2098,4,3.0,1
2098,3949,1.0,0
2098,2599,1.0,0
2098,150,2.0,0
2098,480,1.5,0
2103,1,5.0,1
2103,762,2.0,0
2103,2524,1.0,0
2103,3107,2.0,0
2103,1091,2.0,0
2104,93,3.0,1
2104,2107,2.0,0
2104,219,2.0,0
2104,1016,2.0,0
2104,1196,2.0,0
2105,1,4.0,1
2105,592,1.0,0
2105,292,2.0,0
2105,329,2.0,0
2105,316,2.0,0
2108,1873,4.0,1
2108,1882,2.0,0
2108,2060,1.0,0
2108,1839,2.0,0
2108,2026,2.0,0
2114,2,4.0,1
2114,91529,2.0,0
2114,114007,2.0,0
2114,91658,2.0,0
2114,116823,2.0,0
2115,6,4.0,1
2115,782,2.0,0
2115,2402,2.0,0
2115,2306,2.0,0
2115,1552,2.0,0
2118,519,4.5,1
2118,277,1.0,0
2118,1947,1.5,0
2118,2300,2.0,0
2118,4016,2.0,0
2123,1,4.0,1
2123,45499,0.5,0
2123,5265,2.5,0
2123,728,1.5,0
2123,1373,2.0,0
2128,47,4.0,1
2128,2701,2.5,0
2128,6373,1.5,0
2128,44,2.0,0
2128,4975,1.0,0
2133,2,3.0,1
2133,231,2.0,0
2133,34,1.0,0
2133,216,1.0,0
2133,288,2.0,0
2135,175,3.5,1
2135,66097,2.5,0
2135,71535,1.0,0
2135,68932,1.0,0
2135,60950,2.0,0
2139,1,5.0,1
2139,224,2.0,0
2139,342,2.0,0
2139,627,2.0,0
2139,1186,2.0,0
2144,1,3.5,1
2144,4446,2.5,0
2144,597,1.0,0
2144,94931,2.5,0
2144,74789,2.0,0
2145,110,3.5,1
2145,1586,1.0,0
2145,2010,2.0,0
2145,1256,2.5,0
2145,2269,2.5,0
2146,19,3.0,1
2146,442,0.5,0
2146,2,1.5,0
2146,410,2.0,0
2146,786,0.5,0
2148,150,4.0,1
2148,53125,2.5,0
2148,6874,2.0,0
2148,1210,2.5,0
2148,3821,2.5,0
2151,6,3.0,1
2151,585,2.5,0
2151,1246,2.5,0
2151,46578,1.5,0
2151,2340,2.0,0
2153,348,4.0,1
2153,1909,0.5,0
2153,31,2.0,0
2153,1717,1.0,0
2153,5378,0.5,0
2154,1,4.0,1
2154,6373,2.0,0
2154,4845,1.5,0
2154,2763,2.5,0
2154,31685,2.5,0
2157,150,5.0,1
2157,122886,0.5,0
2157,260,0.5,0
2157,1196,0.5,0
2157,1210,1.0,0
2158,260,5.0,1
2158,111,1.5,0
2158,318,2.0,0
2158,2959,2.5,0
2158,527,2.0,0
2161,25,4.0,1
2161,2422,1.0,0
2161,2363,1.0,0
2161,1296,2.0,0
2161,1097,2.0,0
2162,207,5.0,1
2162,3194,1.0,0
2162,1270,1.0,0
2162,2762,1.0,0
2162,2571,1.0,0
2163,1,4.0,1
2163,356,2.0,0
2163,134853,2.0,0
2163,34162,2.0,0
2163,79132,2.0,0
2173,111,4.5,1
2173,673,2.0,0
2173,5588,0.5,0
2173,2031,2.0,0
2173,1257,2.0,0
2174,10,3.0,1
2174,2616,1.0,0
2174,423,2.0,0
2174,1882,2.0,0
2174,1479,2.0,0
2175,527,4.0,1
2175,8874,0.5,0
2175,6863,2.5,0
2175,5349,2.0,0
2175,1291,1.5,0
2177,2,3.0,1
2177,520,1.0,0
2177,489,2.0,0
2177,44,2.0,0
2177,19,1.0,0
2178,1,3.0,1
2178,3893,2.0,0
2178,574,0.5,0
2178,1772,0.5,0
2178,6548,2.5,0
2179,247,4.0,1
2179,2723,2.0,0
2179,31,1.0,0
2179,610,2.5,0
2179,2161,2.0,0
2180,198,3.5,1
2180,24,2.0,0
2180,44,1.0,0
2180,1376,1.5,0
2180,315,2.5,0
2183,356,3.0,1
2183,810,1.0,0
2183,352,2.0,0
2183,4027,2.0,0
2183,3005,2.0,0
2184,50,3.0,1
2184,54995,1.0,0
2184,4367,1.0,0
2184,3826,1.5,0
2184,858,2.0,0
2186,1,4.0,1
2186,2042,2.5,0
2186,3461,2.5,0
2186,586,2.0,0
2186,56782,2.5,0
2188,16,4.0,1
2188,31427,2.5,0
2188,4639,1.0,0
2188,2805,0.5,0
2188,4974,2.5,0
2189,2,3.0,1
2189,858,0.5,0
2189,2762,2.0,0
2189,4226,2.0,0
2189,72378,2.5,0
2190,50,3.5,1
2190,1350,2.5,0
2190,8529,2.5,0
2190,34048,2.5,0
2190,6936,2.5,0
2191,1,3.0,1
2191,50601,1.5,0
2191,3825,2.0,0
2191,103655,1.5,0
2191,57640,2.5,0
2199,47,4.5,1
2199,4370,2.5,0
2199,56949,2.5,0
2199,2468,2.0,0
2199,6539,2.0,0
2201,36,5.0,1
2201,594,2.0,0
2201,420,2.0,0
2201,317,2.0,0
2201,597,2.0,0
2202,1,5.0,1
2202,183,2.0,0
2202,72,2.0,0
2202,208,2.0,0
2202,521,2.0,0
2203,1,4.0,1
2203,1339,1.0,0
2203,1249,2.0,0
2203,743,1.0,0
2203,580,2.0,0
2204,1,4.0,1
2204,4700,2.0,0
2204,1590,2.0,0
2204,2485,2.0,0
2204,4247,1.0,0
2206,9,3.0,1
2206,546,2.0,0
2206,2105,1.0,0
2206,355,2.5,0
2206,315,2.5,0
2208,1,3.5,1
2208,168612,2.0,0
2208,96610,2.5,0
2208,164175,2.5,0
2208,69640,2.5,0
2211,441,3.5,1
2211,33158,0.5,0
2211,1831,2.0,0
2211,1562,2.5,0
2211,724,2.0,0
2213,34,5.0,1
2213,1198,1.5,0
2213,10,2.0,0
2213,260,1.0,0
2213,318,2.0,0
2216,32,4.0,1
2216,3979,1.5,0
2216,59615,0.5,0
2216,3827,2.0,0
2216,3623,2.0,0
2218,6,5.0,1
2218,1995,2.0,0
2218,2763,2.0,0
2218,1542,1.0,0
2218,3763,2.0,0
2219,1,3.0,1
2219,608,1.0,0
2219,25,1.0,0
2219,141,2.0,0
2219,95,2.0,0
2220,1,3.0,1
2220,357,2.5,0
2220,2067,1.0,0
2220,8636,2.5,0
2220,2,1.0,0
2222,1704,4.5,1
2222,1210,1.0,0
2222,4776,2.5,0
2222,8907,1.0,0
2222,1036,1.5,0
2223,1,5.0,1
2223,68157,2.5,0
2223,3791,2.0,0
2223,2713,2.0,0
2223,5400,2.5,0
2226,6,3.0,1
2226,2616,2.0,0
2226,4343,2.5,0
2226,3745,2.5,0
2226,1894,1.5,0
2227,17,4.0,1
2227,3896,1.0,0
2227,920,2.0,0
2227,3977,1.0,0
2227,110,2.0,0
2229,175,4.5,1
2229,1792,0.5,0
2229,3246,1.5,0
2229,123,2.0,0
2229,839,0.5,0
2230,17,5.0,1
2230,1950,2.0,0
2230,1193,1.0,0
2230,858,1.0,0
2230,1221,1.0,0
2231,1,4.5,1
2231,2710,1.0,0
2231,410,2.5,0
2231,442,2.5,0
2231,2987,2.5,0
2234,88,4.0,1
2234,1405,1.0,0
2234,8814,2.5,0
2234,2294,0.5,0
2234,8533,0.5,0
2235,1269,3.0,1
2235,58025,2.5,0
2235,196,2.0,0
2235,2699,2.0,0
2235,1161,0.5,0
2237,1,4.5,1
2237,3753,2.5,0
2237,6266,2.5,0
2237,2144,2.0,0
2237,2054,2.5,0
2241,1,3.0,1
2241,733,2.0,0
2241,66,1.0,0
2241,95,2.0,0
2241,788,2.0,0
2244,11,5.0,1
2244,2371,2.0,0
2244,1591,1.0,0
2244,3826,2.0,0
2244,4034,2.0,0
2245,50,3.5,1
2245,293,2.0,0
2245,1884,2.0,0
2245,1732,2.0,0
2245,296,0.5,0
2247,24,5.0,1
2247,1339,1.5,0
2247,585,0.5,0
2247,1569,0.5,0
2247,2539,0.5,0
2249,1,3.5,1
2249,2688,2.0,0
2249,912,2.5,0
2249,2841,2.0,0
2249,1586,2.5,0
2254,32,4.0,1
2254,58559,2.5,0
2254,112852,0.5,0
2254,1682,2.0,0
2254,89745,0.5,0
2256,1,4.0,1
2256,3608,0.5,0
2256,288,0.5,0
2256,2139,2.0,0
2256,4103,2.0,0
2257,1,3.0,1
2257,2596,2.0,0
2257,4239,1.0,0
2257,2236,2.0,0
2257,2677,1.0,0
2258,39,4.0,1
2258,2353,1.0,0
2258,2005,2.0,0
2258,1017,0.5,0
2258,5099,0.5,0
2259,1,3.5,1
2259,2881,2.5,0
2259,590,2.5,0
2259,3361,2.5,0
2259,968,2.5,0
2260,1,5.0,1
2260,849,2.0,0
2260,102,1.0,0
2260,12,2.0,0
2260,880,2.0,0
2262,21,5.0,1
2262,246,1.0,0
2262,317,1.0,0
2262,34,1.0,0
2262,455,1.0,0
2263,1,4.0,1
2263,19,2.0,0
2263,5810,2.0,0
2263,1381,0.5,0
2263,266,2.5,0
2265,247,4.5,1
2265,2541,0.5,0
2265,2023,0.5,0
2265,1343,2.5,0
2265,880,1.5,0
2268,1,3.5,1
2268,1917,2.5,0
2268,40629,2.5,0
2268,788,2.5,0
2268,50804,2.5,0
2269,2,4.0,1
2269,339,2.0,0
2269,597,2.0,0
2269,410,2.0,0
2269,432,2.0,0
2271,839,5.0,1
2271,6383,0.5,0
2271,60684,0.5,0
2271,42011,2.5,0
2271,58025,0.5,0
2273,193,4.0,1
2273,247,2.5,0
2273,1037,2.0,0
2273,1831,2.5,0
2273,3107,1.0,0
2274,858,5.0,1
2274,2950,2.5,0
2274,1588,2.5,0
2274,3703,2.5,0
2274,2872,1.0,0
2278,110,3.0,1
2278,6365,2.5,0
2278,1198,2.5,0
2278,2959,2.5,0
2278,1682,2.5,0
2279,1,4.0,1
2279,1584,0.5,0
2279,4370,1.5,0
2279,1805,1.0,0
2279,5265,2.5,0
2286,39,5.0,1
2286,3752,2.0,0
2286,3515,2.0,0
2286,2628,2.0,0
2286,3225,2.0,0
2288,4,3.0,1
2288,87,2.0,0
2288,3955,2.0,0
2288,1107,2.0,0
2288,1370,2.0,0
2291,1,4.0,1
2291,3863,2.0,0
2291,3556,0.5,0
2291,252,2.5,0
2291,345,2.0,0
2293,34,3.0,1
2293,367,2.5,0
2293,33493,2.0,0
2293,434,2.0,0
2293,5418,2.0,0
2296,25,4.0,1
2296,2683,2.5,0
2296,47,0.5,0
2296,1089,0.5,0
2296,1196,2.5,0
2298,441,3.0,1
2298,673,2.0,0
2298,2953,2.0,0
2298,2431,2.0,0
2298,1060,2.0,0
2299,333,3.0,1
2299,103249,2.0,0
2299,356,2.0,0
2299,76251,1.0,0
2299,160954,1.0,0
2300,318,5.0,1
2300,48774,0.5,0
2300,7153,0.5,0
2300,5952,0.5,0
2300,4993,0.5,0
2301,1,4.5,1
2301,2421,0.5,0
2301,2378,0.5,0
2301,2145,0.5,0
2301,3113,2.0,0
2303,1,4.5,1
2303,319,0.5,0
2303,296,1.5,0
2303,1235,2.5,0
2303,1441,2.0,0
2304,10,3.0,1
2304,208,1.0,0
2304,457,1.0,0
2304,231,1.0,0
2304,339,1.0,0
2306,10,4.0,1
2306,2720,1.0,0
2306,127441,1.5,0
2306,365,2.5,0
2306,1210,1.5,0
2310,1274,4.0,1
2310,546,2.5,0
2310,4571,2.5,0
2310,2470,1.0,0
2310,4993,2.5,0
2311,277,5.0,1
2311,1214,1.0,0
2311,6748,0.5,0
2311,1994,1.0,0
2311,1345,0.5,0
2313,1,5.0,1
2313,7701,1.0,0
2313,2324,2.0,0
2313,3247,2.0,0
2313,1701,2.0,0
2314,1,4.0,1
2314,69481,2.0,0
2314,80463,2.5,0
2314,103042,1.5,0
2314,88140,2.5,0
2315,50,3.5,1
2315,27899,0.5,0
2315,2151,1.0,0
2315,3054,1.0,0
2315,5146,1.0,0
2317,6,3.0,1
2317,3135,1.0,0
2317,2985,2.0,0
2317,3837,1.0,0
2317,1347,2.0,0
2321,1,4.0,1
2321,2085,1.5,0
2321,5665,1.5,0
2321,595,2.0,0
2321,6863,2.0,0
2325,1,3.0,1
2325,4993,2.5,0
2325,2081,2.5,0
2325,2396,2.5,0
2325,7153,2.5,0
2326,2433,3.0,1
2326,6874,0.5,0
2326,5528,2.5,0
2326,5810,2.5,0
2326,4029,2.0,0
2327,239,3.0,1
2327,150,2.5,0
2327,4254,2.5,0
2327,46578,2.5,0
2327,7089,2.5,0
2328,1,4.0,1
